gene,gene_id,logFC,logCPM,F,PValue,FDR
PRKAG3,ENSG00000115592,-2.38205507019313,3.65043144844263,8.51904034804114,0.00732923208967864,0.05922603838989
SMYD1,ENSG00000115593,-2.99400289162747,5.39920123403966,14.1512633861554,0.000909865934689187,0.0172191884664824
IL1R1,ENSG00000115594,-0.268546568991952,8.44226465210482,2.86410501735328,0.102393734960561,0.282064768353357
FHL2,ENSG00000115641,0.917826817699156,6.5114604114359,33.2960731479934,4.44727723193483e-06,0.000661802189354438
MLPH,ENSG00000115648,0.107608040099698,5.57806267023771,0.633595860001924,0.433136660298725,0.650459923470385
CNPPD1,ENSG00000115649,-0.052247643117688,4.55700726767482,0.514681678389561,0.479396690760146,0.688464299875337
UXS1,ENSG00000115652,0.153067342575687,4.97090079550629,3.54444338024265,0.0707694633893912,0.225974883582723
ABCB6,ENSG00000115657,-0.441036483036041,2.75208109704085,16.5539974134099,0.000379646398476374,0.0104082614832714
STK16,ENSG00000115661,-0.0370016727367758,4.76720027972719,0.174352829940804,0.679636192004503,0.830298000555711
HDLBP,ENSG00000115677,0.101499619700902,9.39117320546452,2.11570236215515,0.157539954380439,0.363066087046313
PPP1R7,ENSG00000115685,0.269627414772035,5.17117353333859,18.4123432985447,0.000211010339518113,0.00722702195892074
PASK,ENSG00000115687,0.11051834578165,4.04129776328048,0.652251913943888,0.426499966869476,0.644112609499857
STK25,ENSG00000115694,0.0763223357487871,6.90485700160806,1.05463354861242,0.313726780911705,0.541717283821037
ID2,ENSG00000115738,-0.196315188872539,6.78878285205921,0.581219599533394,0.452885380945677,0.666326973446588
TAF1B,ENSG00000115750,0.180741252076963,4.09189840416718,6.3268010727028,0.0182763757204503,0.101503172798846
HPCAL1,ENSG00000115756,0.136795604363424,5.2164783115729,2.11414601473072,0.157687102641709,0.363197157980967
ODC1,ENSG00000115758,-0.00246036467770703,6.96953780652452,0.000471499236619276,0.982838768566491,0.991504634505533
BIRC6,ENSG00000115760,0.0473955893208884,8.16640841615826,0.385397295931684,0.540032702066244,0.734139742722763
NOL10,ENSG00000115761,-0.0664795200834119,4.62961508909456,1.01122340321359,0.32370558999232,0.553131669117266
PLEKHB2,ENSG00000115762,0.210917266239155,8.41678504777535,7.91728955929163,0.00911198791243443,0.0676552099170743
GORASP2,ENSG00000115806,0.123456986929632,5.71054075604166,5.34477277010941,0.0288061430936969,0.132678094106143
STRN,ENSG00000115808,-0.0341949974744783,6.58733340482396,0.272055511399587,0.606289157601769,0.780061673591723
CEBPZ,ENSG00000115816,0.0707900577539785,6.29262561044623,1.59530486610521,0.217571866693027,0.440536493544398
PRKD3,ENSG00000115825,-0.0565915413669342,6.63257329154899,0.389380861112454,0.53796089052364,0.732560891114988
DCAF17,ENSG00000115827,-0.109101167475807,5.52743000534472,4.66111678837782,0.0400798377982274,0.161049895052902
RAB3GAP1,ENSG00000115839,0.0363648315260547,6.4931091904376,0.452327523164993,0.507055046016172,0.710549298927919
SLC25A12,ENSG00000115840,0.015259789878325,4.49825513648309,0.0504774147109451,0.823958236694058,0.914489939928939
RMDN2,ENSG00000115841,-0.0900304370828005,2.74017854689606,0.206585320514707,0.6531588891535,0.811369046943054
DLX2,ENSG00000115844,0.439025174533777,0.949975759952509,2.1570035472607,0.153694289696367,0.357841754063026
DARS,ENSG00000115866,0.180558834021701,6.23654000187886,5.6170002501697,0.0253378264421811,0.122853366349361
SRSF7,ENSG00000115875,0.120163454374989,6.71059512709115,1.90203664483997,0.179381653963476,0.39328098692395
SDC1,ENSG00000115884,0.361919143555089,5.70108603869201,1.57862188213457,0.220473065221437,0.443509129826074
PLCL1,ENSG00000115896,-1.264964305695,2.14299146168285,6.69069311685474,0.0157791901127954,0.0928844766862662
SLC1A4,ENSG00000115902,0.153967664714664,3.8548341800094,0.344164556184736,0.562565255779398,0.750573009066923
SOS1,ENSG00000115904,-0.102430134923625,5.77230305334389,2.01602101009124,0.167306137653075,0.377359169341407
WIPF1,ENSG00000115935,-0.211966570102194,5.27268989424414,3.20392101576706,0.0848977227161162,0.251844986483034
ORC2,ENSG00000115942,-0.0295723064241699,5.20474329772584,0.233594867977932,0.632840983616477,0.79862657821823
COX7A2L,ENSG00000115944,0.134480494180846,6.87624270633307,4.32320523568678,0.0474085616592679,0.177340424626557
PNO1,ENSG00000115946,0.208966432353503,4.24618077778605,1.38364804318924,0.250013212553468,0.475702219604577
ORC4,ENSG00000115947,-0.00702053543055557,3.90936525178367,0.0047939037308519,0.945320054993361,0.97321486786531
RND3,ENSG00000115963,0.442902491262931,7.37955606621734,7.72463951973916,0.00997520823102099,0.0710628712093054
ATF2,ENSG00000115966,-0.0704083863625645,6.13631666197471,1.69112950623709,0.204650076306036,0.425288439823481
THADA,ENSG00000115970,-0.119117665190156,5.3046656048567,3.53337897334695,0.0711842103169622,0.226531045408517
AAK1,ENSG00000115977,0.0158909780333668,6.30113776478213,0.035092522440707,0.852829032673813,0.927542354205623
TRAK2,ENSG00000115993,0.0354915172761715,8.49890414535856,0.222977559588127,0.640646474825043,0.803955374248239
C2orf42,ENSG00000115998,0.0238837277819753,3.72594233996389,0.138343907611433,0.71289114062482,0.849333025616349
TIA1,ENSG00000116001,-0.0599892917678225,7.10952396952849,0.926508168621334,0.34447476173669,0.573756193399768
PCYOX1,ENSG00000116005,0.0236678663158071,8.409501557204,0.0327760607370508,0.857712653471123,0.92913097282652
EPAS1,ENSG00000116016,-0.0501136308952712,5.88242363593446,0.0413372176550415,0.840515048328678,0.922298560567244
ARID3A,ENSG00000116017,0.283229846497482,3.96278407290615,5.07740967838172,0.0327311333870652,0.142534927775432
SUMO1,ENSG00000116030,0.152761162914156,7.07378191329222,3.53599650972604,0.0710858441278549,0.226372609207551
VAX2,ENSG00000116035,-0.541449694630016,0.99258797483305,5.3454672789002,0.0287966521197048,0.1326723511487
ATP6V1B1,ENSG00000116039,-0.332059531812002,0.79290835549219,2.08493962276196,0.160479210678776,0.366638812531235
NFE2L2,ENSG00000116044,-0.316664568805183,7.06641477940979,15.2910602534641,0.000575238507894153,0.0134645642395143
MSH6,ENSG00000116062,0.193291828997471,7.44399259794487,4.53856872209516,0.0425804811303358,0.166848717514121
PLEKHA3,ENSG00000116095,-0.0970939090297792,5.5061495191518,0.731760874450557,0.39998251090556,0.622044699265866
SPR,ENSG00000116096,0.0493062726316275,4.01623595950129,0.369787588344812,0.548297644412521,0.739734362966156
EPHA4,ENSG00000116106,0.405943362314727,4.96800688466934,4.09891558637778,0.0534224277290181,0.191149389371026
PARD3B,ENSG00000116117,0.00586072997443706,5.66927927898918,0.00282208556154669,0.958032169035483,0.979407372248394
FARSB,ENSG00000116120,0.246410322957695,4.66857158439479,2.68173132648393,0.113356364557228,0.299056389314666
ALMS1,ENSG00000116127,0.0145491617365863,6.37956667527308,0.0445889117963781,0.834377424427712,0.919231674851969
BCL9,ENSG00000116128,0.163579669971128,3.04617976289864,1.55670985687558,0.223062320172768,0.446822446765798
PRRX1,ENSG00000116132,-2.07937154996259,3.89918091882849,8.94309344484138,0.00617358573348433,0.0529203256899585
DHCR24,ENSG00000116133,0.442949156587706,5.60626729605835,5.46195916341165,0.0275223817113142,0.128939111164371
DNAJC16,ENSG00000116138,-0.0308493351221044,5.71142441710088,0.125230916002883,0.72622948921305,0.857776966598577
MORN1,ENSG00000116151,-0.16953145493645,2.80620522276748,1.56954843773944,0.221216902552709,0.444449889236048
GPX7,ENSG00000116157,-0.37798910763316,5.32955113826072,1.27307954904935,0.269816501143519,0.496592545762627
CACYBP,ENSG00000116161,-0.0566223985083871,6.03187187847979,0.408857546456625,0.528039963567305,0.726054949905044
SCP2,ENSG00000116171,0.0723939126767126,6.92686113185272,0.750364220642845,0.394137420860025,0.616529307338684
PAPPA2,ENSG00000116183,-0.320482973515493,0.568119831190442,5.09021783297051,0.0450329333635125,0.172009628539193
RALGPS2,ENSG00000116191,-0.694489862905952,6.8967039257794,26.5308061551124,2.16833806134553e-05,0.00175032621048525
ANGPTL1,ENSG00000116194,-0.809822111272002,5.16653133914303,5.76977126729025,0.0240203057783542,0.118685532972384
CEP104,ENSG00000116198,-0.110200401906944,4.96651590629617,5.2736256861963,0.0297970254817107,0.135115111602471
FAM20B,ENSG00000116199,-0.089645640002618,7.93031377152586,0.630421636718973,0.434254493553388,0.65098327490822
TCEANC2,ENSG00000116205,0.0116995299427263,5.60175071063676,0.0444744724022869,0.834586849151326,0.919239351405947
TMEM59,ENSG00000116209,0.0353447409304252,7.66139337675118,0.211273089525843,0.649520644257973,0.808597178621766
LRRC42,ENSG00000116212,0.329371994733868,4.64638868236324,29.609633065963,9.90165053694507e-06,0.00113792046572446
WRAP73,ENSG00000116213,0.00010619268454535,3.87448928991352,9.58561354097811e-07,0.99922615629867,0.999548977264296
MRPL37,ENSG00000116221,0.10998126012521,5.03705628713759,2.06830323902803,0.16209609176386,0.369021418129269
ICMT,ENSG00000116237,0.11302516302941,8.18143982216382,3.59449488087479,0.0689272017568923,0.222111688934303
RPL22,ENSG00000116251,0.0700000899141324,7.76111977122134,1.47057457603364,0.235956796273378,0.461304733768752
QSOX1,ENSG00000116260,0.385517260858617,7.69562981890374,5.41365390449871,0.0280227431982307,0.130262855658327
STXBP3,ENSG00000116266,-0.143001174359787,5.29789885922362,3.65136682832082,0.06689951091424,0.21824727937216
PHF13,ENSG00000116273,-0.137623349615562,4.74529774356875,2.9067619068464,0.0999084883709091,0.277656909495437
ERRFI1,ENSG00000116285,0.232259598535308,9.53416372797021,1.87242349604881,0.182735489920678,0.396810449236739
PARK7,ENSG00000116288,0.174348830302795,6.27129308639048,5.337978208499,0.0288991786814957,0.132840469157758
KIAA1324,ENSG00000116299,-0.053594921963914,0.0295915645020349,0.0350956298844487,0.852822595477094,0.927542354205623
OPRD1,ENSG00000116329,0.00365604319515426,0.876463122124892,1.90588208592463e-05,0.996549995109775,0.998647455815385
AMPD2,ENSG00000116337,0.0493586904696415,5.39742141694488,0.366753353727263,0.549932068252374,0.74114871236793
SRSF4,ENSG00000116350,-0.0897882366489672,6.75275927087122,4.2778975989448,0.0485004839979475,0.179801494812018
MECR,ENSG00000116353,0.109335106055152,4.22497226575042,3.12185808410547,0.0887673653026802,0.258886047447632
KCNC4,ENSG00000116396,-0.253346034011075,3.4401970673254,0.789396371525867,0.382481331439575,0.605893500035149
EDEM3,ENSG00000116406,0.146981959613489,7.68633121451495,4.59423585084339,0.0414236249955422,0.163952384912263
WDR77,ENSG00000116455,0.0453630233227759,4.02233360831311,0.256257208336806,0.616889526745184,0.78777996777577
ATP5F1,ENSG00000116459,0.205627465030835,5.88439276582377,13.1398179352668,0.00120783372717365,0.0205255207723395
RAP1A,ENSG00000116473,0.0300205307253597,5.36872749214539,0.318936836924891,0.576997709122713,0.759668656638244
HDAC1,ENSG00000116478,-0.103101797380195,5.23192495859018,1.60702773743505,0.215937678985766,0.438773367161356
CAPZA1,ENSG00000116489,0.238258872149428,8.4405473745985,7.85327303200543,0.0093627370095839,0.0687697520288606
S100PBP,ENSG00000116497,0.035263666245229,6.29401642449583,0.264612305584662,0.611233235913218,0.783122995559539
RNF19B,ENSG00000116514,0.0361477608239826,3.05892853600114,0.137496852201114,0.713730432091916,0.849749489062307
SCAMP3,ENSG00000116521,0.0581130582357591,4.46731768062718,0.426110366185081,0.519527772072501,0.719668209536165
TRIM62,ENSG00000116525,0.0337759865945493,3.19201860363545,0.0500825979938728,0.824636178816697,0.914601655802695
ASH1L,ENSG00000116539,-0.201674098490762,7.35114977774315,4.77249279782331,0.0379485047577293,0.156230567169644
SFPQ,ENSG00000116560,-0.0875953548771775,8.46641381879389,1.69158447226806,0.20459102759374,0.425220638908184
RHOU,ENSG00000116574,0.194496940056198,2.14785271821535,0.193035811135634,0.664051423432287,0.819271661859537
GON4L,ENSG00000116580,-0.00698400099923034,5.84879859777248,0.0294259637998396,0.86510258300764,0.932304015826823
ARHGEF2,ENSG00000116584,-0.215964886335737,7.90007218173018,3.72678039134802,0.0643140119390473,0.213271253685368
LAMTOR2,ENSG00000116586,0.149360952389933,3.81633166308534,2.29396059065774,0.141717269604474,0.341104867599835
MEF2D,ENSG00000116604,-0.298658901253768,5.39589962066379,3.93674429528749,0.0578033286476632,0.199690599399706
DOCK7,ENSG00000116641,0.287022561079914,5.49250655776735,12.9953441580389,0.00127163404817201,0.0212251584391559
SRM,ENSG00000116649,0.346761804715211,3.03909541816272,7.76777018634181,0.00970947964512122,0.0701007877653369
DLEU2L,ENSG00000116652,-0.744340682649383,1.4539034321866,13.8514705307838,0.000940274020020717,0.0174934448603392
FBXO6,ENSG00000116663,-0.275578065322481,0.745611517418972,1.65237585784539,0.209758088264223,0.431507540011138
C1orf21,ENSG00000116667,-0.282199436494403,5.82050242759417,2.58262119715693,0.120178267140517,0.30886604095203
SWT1,ENSG00000116668,-0.171192040252289,3.25798165865848,3.98050347037183,0.0994795178314716,0.276832765080732
MAD2L2,ENSG00000116670,-0.119074059283097,3.81204722756289,1.30200747863292,0.264055383131489,0.490301520795552
DNAJC6,ENSG00000116675,0.559395286129255,3.60294447466205,7.5629561742005,0.0106248874404128,0.074230029387064
LEPR,ENSG00000116678,0.101887736842397,6.73663490870108,0.277209437848085,0.603068417812655,0.777720975066836
IVNS1ABP,ENSG00000116679,0.106177472127643,6.75417437029027,1.56270433608118,0.222198285480153,0.445920564687879
KIAA2013,ENSG00000116685,0.143360086509431,5.8252098639011,3.77222793356204,0.0628104919566614,0.210453726224974
MFN2,ENSG00000116688,0.103266653200228,6.93785730807139,3.71352825620228,0.0647600523935225,0.214132632662617
MIIP,ENSG00000116691,-0.035428885032298,3.04361712211697,0.16061465567528,0.691804676471709,0.837209554704408
SMG7,ENSG00000116698,-0.201574863076227,3.83321153087545,1.05525290104636,0.313649681526029,0.54170039974226
SLC35D1,ENSG00000116704,-0.166588861333584,7.59691408203502,1.79541561279675,0.19164659053537,0.408607390233931
GADD45A,ENSG00000116717,-0.274870491692127,6.78188219394467,7.07233014863522,0.0131126074914015,0.083605860681111
WLS,ENSG00000116729,0.0509237686927245,5.49432332301707,0.475720866678086,0.496363902765999,0.702734607830845
PRDM2,ENSG00000116731,-0.125172214835653,5.66088591434594,0.84287353629496,0.366902146759889,0.592588944982627
RGS2,ENSG00000116741,-0.614071721858645,6.78434317294182,11.2145361941972,0.0025096526654753,0.0314576320491241
TROVE2,ENSG00000116747,0.0882862122203249,8.70067703555815,1.40933904482705,0.245700723481635,0.471676218894185
UCHL5,ENSG00000116750,-0.137076001618525,4.9645124550399,1.36053070632635,0.253837155511447,0.480579060900484
BCAS2,ENSG00000116752,0.163075035778531,4.92977489234388,5.085987973235,0.0325963582973448,0.142201449848501
SRSF11,ENSG00000116754,-0.209249187204514,7.36114602749902,9.53361160309934,0.00469007996149846,0.0457439132244817
CTH,ENSG00000116761,-0.265146023077566,1.16778238458919,5.0268941193149,0.0335374465315125,0.144696548802046
OLFML3,ENSG00000116774,0.482552545512562,9.04888885107637,15.8225919980943,0.000482121183884662,0.0120665259910667
PLEKHM2,ENSG00000116786,-0.266377936306142,5.90816708436656,13.9173927242113,0.000918951854535503,0.0173129440654436
CRYZ,ENSG00000116791,0.156720281678325,5.15849331425312,1.21893574506767,0.279539895819877,0.506338609852933
PHTF1,ENSG00000116793,-0.0207599649672404,4.98420939111401,0.115422540187089,0.736731543787398,0.864471070665009
ZBTB17,ENSG00000116809,0.0736246635080903,4.31171219631854,1.58147403325825,0.21951979321836,0.442454392148905
CD58,ENSG00000116815,-0.41411976364921,2.89431434953035,9.89065215711367,0.00407099251134768,0.0423269204556713
TFAP2E,ENSG00000116819,-0.681661257769589,0.0577981883519647,8.85372715012493,0.00617186420419012,0.0529203256899585
TTF2,ENSG00000116830,-0.0896112762436751,5.34186665261164,2.15272009377051,0.154087886821006,0.35839958399186
TMEM9,ENSG00000116857,0.104091884336488,5.71376913288229,1.96470858852404,0.172616633670765,0.384218036629311
ADPRHL2,ENSG00000116863,0.311635566069956,4.6788158538326,22.3992043670444,6.51770311630919e-05,0.00351977839767664
MAP7D1,ENSG00000116871,-0.0368280437938178,6.43306528157472,0.128011748461515,0.723336967045045,0.855672574148033
WARS2,ENSG00000116874,0.0264211960284692,5.29027343224927,0.25513153672423,0.61766046966842,0.788139069011567
RP11_268J15.5,ENSG00000116883,0.471770814355571,2.5326708323554,6.66595678275966,0.0156931288259988,0.0926447256774755
OSCP1,ENSG00000116885,-0.0859173985752191,2.5074088442707,0.519966021459541,0.477170955461522,0.686800123981959
MRPS15,ENSG00000116898,0.0957510316676281,4.58168360117561,3.29511223135588,0.0808219748501128,0.244993038474829
EXOC8,ENSG00000116903,0.01781184698546,6.11283837822444,0.17555678237512,0.678597072942258,0.829648461206393
GNPAT,ENSG00000116906,-0.105633956728599,5.73396065120622,4.01698417095428,0.0553646345197763,0.195085553067662
TSNAX,ENSG00000116918,0.0802705211618594,6.94987575423554,1.84966645557284,0.185282541872398,0.400127743740271
C1orf109,ENSG00000116922,-0.147834572125076,5.39897399040712,1.98030222093443,0.17098157958309,0.382109101191175
RRAGC,ENSG00000116954,-0.00713483854205523,4.34389928447598,0.00457518147378633,0.946579986416394,0.97321486786531
TBCE,ENSG00000116957,-0.127697735215585,4.65121566604171,3.20305896864296,0.0849373562062697,0.251916121162458
NID1,ENSG00000116962,-0.806413863149611,7.17494615136532,4.31782917219845,0.0481263589855254,0.178909100289688
